episode,reward
210,-193.39014918223612
211,-132.07143301364744
212,-139.32320846235052
213,-118.738819573933
214,-142.189347957173
215,-140.819324446379
216,-152.219787702176
217,-183.442280411071
218,-134.270955860714
219,-132.505471131979
220,-129.310440421113
221,-145.278137407749
222,-130.940724902559
223,-135.96712202494
224,-121.520005319351
225,-204.11061235939
226,-129.184966257392
227,-153.879443306054
228,-100.0
229,-100.0
230,-100.0
231,-100.0
232,-118.068096000321
233,-122.567985552661
234,-153.844425964638
235,-177.521587538945
236,-144.290942372686
237,-214.425071603842
238,-136.362573393444
239,-126.818588948824
240,26.4572249513533
241,-219.927994864044
242,-182.631786618207
243,-271.4868166434
244,-132.087520882381
245,-107.573083355012
246,-173.984281920646
247,-147.306508080005
248,-120.682294918398
249,-153.05202978945
250,-127.407857447002
251,-186.124452518135
252,-142.623862603154
253,-187.570871001134
254,-170.212020146967
255,-8.65804310972948
256,-139.149665870008
257,-156.697833867859
258,-111.463009467305
259,-148.325734579084
260,-134.150626692283
261,-112.994274295542
262,-170.379977623984
263,-174.383579155147
264,-156.97282724493
265,-160.930262033429
266,-147.503643825908
267,-145.325064588166
268,-128.786950589025
269,-129.758394756513
270,-178.245026148743
271,23.08716266588
272,-155.518705099419
273,-123.651611759495
274,-161.861866604675
275,-144.377727769982
276,-175.919894268606
277,-160.304766671853
278,-148.099104602726
279,-140.285884663468
280,-144.30873955858
281,-118.573350830013
282,-182.807381932032
283,-180.985320856294
284,-172.664652452376
285,-141.54507959331
286,-140.271097634781
287,-137.841193769287
288,-170.586015830859
289,-142.899044331852
290,-142.561862344307
291,-164.009177169046
292,-148.339395203173
293,-160.724647172286
294,-172.446570978483
295,-139.185598509833
296,-157.996231280768
297,-162.020780380502
298,-120.230267657107
299,-165.395632056275
300,-140.461321431796
301,-137.282519313798
302,-149.898716710591
303,-123.45823876934
304,-181.323688685901
305,-172.729227927285
306,-150.093428412084
307,-183.267730687891
308,-136.785230773875
309,-100.0
310,-131.798114075636
311,-124.190586241487
312,39.5958565233337
313,-153.302953143321
314,-162.881330696618
315,-145.850815593439
316,-122.251425885353
317,-127.652409225341
318,-64.5798993477303
319,-185.519559071851
320,-176.295568372819
321,-135.437077871347
322,-150.847757103512
323,-246.616368534141
324,-148.218359167354
325,-167.583266974509
326,-158.257382637066
327,-137.447065373009
328,-154.665998002725
329,-216.81070058834
330,-177.911521520371
331,-120.471363861279
332,-148.347032916922
333,-142.966776536121
334,-122.326017397646
335,-146.74666955962
336,-168.00716437041
337,-133.527220242412
338,-196.63507033247
339,-199.758296020413
340,-168.810459122377
341,-127.91306757375
342,-201.7004941926
343,-176.314592916211
344,-131.140137963711
345,-142.214730594828
346,-154.880184476931
347,-116.23781743308
348,-177.721722081197
349,-201.529152436499
350,-184.094146553692
351,-186.602145815889
352,26.0128876875545
353,-188.415359971618
354,-162.527894384401
355,-147.00178175731
356,-130.3504307441
357,-143.982421529244
358,-100.0
359,-150.909043906486
360,-136.715335842714
361,-149.017971132596
362,-154.068094892078
363,-146.816256441618
364,-134.857268740726
365,-139.45029627062
366,-145.01345845349
367,22.3412412568231
368,-130.564176218754
369,-163.067008875039
370,-185.588896249269
371,-119.383784326932
372,-133.668246075887
373,-130.775599786635
374,-145.54800526282
375,-162.588380040172
376,-148.884634337569
377,-129.900501223097
378,-112.008893528002
379,-114.049906501014
380,-197.098157614856
381,-145.697029526288
382,-133.03363743242
383,-162.640759808894
384,-200.106151811135
385,-100.0
386,-149.880053370228
387,-140.928457707115
388,-129.579501394869
389,-162.213104041583
390,-154.331353303909
391,-159.617646627066
392,-141.751456694877
393,-100.0
394,-143.891799139108
395,-141.146372128137
396,-161.065756549343
397,-172.274588932319
398,-187.927405434431
399,-213.503433349786
400,16.6645129442697
401,-122.603387841286
402,-135.81404440613
403,-130.942932573669
404,-146.996199514612
405,-118.697784369275
406,-144.022625806111
407,-136.213560963584
408,-112.373600082289
409,-134.476242068492
410,-147.40555938007
411,-114.544428780362
412,-142.184615819352
413,-138.513600603548
414,-136.55575330684
415,-121.858300072106
416,-163.274416917107
417,-158.833731249348
418,-116.773853466331
419,0.0
420,-173.777364893902
421,-216.055186018613
422,-152.464466670024
423,-131.432297501611
424,-136.344401794468
425,-136.714636210971
426,-147.30858170773
427,-194.401324734673
428,-152.44801031473
429,-215.343028152352
430,-164.075298512059
431,-100.0
432,-154.455210735063
433,-100.0
434,-153.880429604824
435,-133.797032775684
436,-140.950034242041
437,-183.236947306251
438,-201.827663368694
439,-109.608390141286
440,-162.038198286593
441,-56.1332354072092
442,-174.000812722307
443,-115.716733412016
444,-146.6565514567
445,-166.164420907951
446,-167.832158392997
447,-161.847701495808
448,-228.479709194148
449,45.1798440779343
450,-136.538241488088
451,-179.386668990215
452,-0.830999622942045
453,-149.660481606902
454,-133.102958012921
455,-194.53634745414
456,-160.02266924569
457,-129.318995844013
458,-172.643540779871
459,-114.261448982185
460,-180.576200221261
461,-147.564338402155
462,-140.355830250777
463,-124.881896718695
464,-125.005492317885
465,-155.399271347754
466,-189.089871647157
467,-146.167147492288
468,32.6247996565059
469,-144.834277308689
470,-200.70147205273
471,-171.787866646006
472,-131.22533990975
473,-169.019123482163
474,-128.519580748123
475,-171.382018689757
476,-136.022610920979
477,-156.78117566078
478,-184.499333019203
479,-194.51240665906
480,-146.682165594439
481,-100.0
482,-135.815802843095
483,-146.917868543714
484,-157.450421403108
485,-170.945461206828
486,-135.68483674667
487,-170.274120171402
488,-141.344300111795
489,-164.655217444818
490,-100.0
491,-157.606258882607
492,-126.647719932011
493,-176.212073436708
494,-157.992741739986
495,-169.662338065353
496,-178.351510029739
497,-146.787469520165
498,-136.596283683051
499,-148.345228948335
500,-143.271111483126
501,-200.009650509112
502,-100.0
503,-144.967310086702
504,-127.999607344818
505,-140.354955740172
506,-191.856755781597
507,-100.0
508,-136.362157491311
509,-150.165769084229
510,-132.867282087903
511,-208.767026975339
512,-100.0
513,-126.516051693136
514,-149.080272635924
515,-160.717407282549
516,-100.0
517,-184.480790436385
518,-117.594967453431
519,-166.734741843201
520,-113.733823581959
521,-146.721116217384
522,-179.966584479656
523,-150.308641138632
524,-154.606865916571
525,-173.523322443736
526,-122.141137952902
527,-166.73882197304
528,-165.720758558399
529,-153.975409982713
530,-139.251068326498
531,-123.479113683589
532,-164.716553867842
533,-203.766702060771
534,-139.729845635073
535,-151.052601430783
536,-151.524973803738
537,-163.646686472572
538,-132.570513698796
539,-116.895800738695
540,-131.404527467001
541,-142.151648386456
542,-174.810252746443
543,-156.565901035557
544,-139.343196190766
545,-30.9484327272287
546,-142.152635690874
547,-208.036333700744
548,-121.961145801039
549,-187.126888731367
550,-183.282673196143
551,-12.5944692979265
552,-156.461034205088
553,-159.692450948764
554,-147.115353731778
555,-158.16910914362
556,3.30117699282118
557,-157.835294277568
558,-154.430347546342
559,-122.956060923903
560,-132.842925047186
561,-131.609883506689
562,-219.684258093652
563,-140.448825487491
564,-156.415095949396
565,-209.308585569234
566,-188.842555856186
567,-153.364731808764
568,-158.789082553936
569,34.1410294557223
570,-161.453700761735
571,-137.515588248031
572,-141.612475068002
573,-243.86424068274
574,-148.594634575475
575,-168.922361890779
576,-136.036811156427
577,-167.490506126061
578,-119.934481728601
579,-176.163327120052
580,-130.066354845089
581,-161.698752719213
582,-100.0
583,-100.0
584,-161.922388989944
585,-100.0
586,-100.0
587,-138.284638989809
588,-166.919545342228
589,-132.708798699612
590,-139.223316458737
591,-131.028689170806
592,-194.947492213063
593,-154.16526144446
594,-180.192392504952
595,-130.25733641583
596,-134.079185039157
597,-158.618281173705
598,-176.342401517125
599,-133.510146409623
600,-154.573476385928
601,-208.844020828346
602,-136.199611604273
603,-208.305721188083
604,-165.675450717875
605,-146.160616728605
606,-151.083698861423
607,-130.381518667587
608,-149.537064725274
609,-148.759023022642
610,-166.456930559808
611,-131.135748548306
612,-178.281054800227
613,-154.287865867829
614,-144.293191889921
615,-124.175740495493
616,-151.398793101175
617,-146.73514333304
618,-159.190081950736
619,-143.081334361557
620,-134.728283398271
621,-137.439019001078
622,-153.053073086418
623,-126.878964760544
624,-172.409780942116
625,-142.181045358933
626,-150.123007090353
627,-147.91175722888
628,-143.468027303351
629,-118.766993715608
630,-126.176061711876
631,-124.165795199474
632,-71.5863647705331
633,-135.863312484697
634,-150.732300098544
635,-138.685030875864
636,-137.362377285612
637,-123.220211718917
638,-143.210587347618
639,-142.070563431379
640,-146.511032001256
641,-174.032770618268
642,25.5060163335293
643,-173.589765166802
644,-122.598795463936
645,-130.880923146733
646,-187.252352837301
647,-165.389766146437
648,-170.582468136067
649,-133.721840140711
650,-148.302311407568
651,-139.32550922983
652,-121.177000387427
653,-173.443342117778
654,22.8993674504168
655,-183.944381307186
656,-165.016943648454
657,-132.496873248052
658,-134.614134913077
659,-162.113027940918
660,-122.38421431625
661,-171.08268306902
662,-207.127583221539
663,-150.494779311602
664,-138.376073093966
665,-119.559523312973
666,-84.1653173990001
667,-153.284662742585
668,-144.647541143965
669,-206.986547656357
670,-149.33499278388
671,-144.266053645025
672,-145.730810468823
673,-121.274057446881
674,-154.068041265297
675,-173.921540760281
676,-119.480592349489
677,-154.422272339765
678,-141.136983494045
679,-131.531250342562
680,-162.803759487454
681,-146.177054775341
682,-121.947199832376
683,43.0935104763893
684,-158.257722545674
685,-143.408391965146
686,38.9727142830998
687,-184.42877677584318
688,-151.84894808234137
689,-129.58959232110698
690,33.43816170035562
691,-120.29520588833178
692,-212.51659834862494
693,-151.90816013464539
694,-169.21660224131963
695,-184.81823105611164
696,-119.756086479147
697,-171.31292647323096
698,-135.82054647106355
699,-100.0
700,-100.0
701,-136.04466387824576
702,-209.07201683334932
703,-157.48628167033834
704,-214.45017565283192
705,-138.16283058232145
706,-131.37543815223574
707,-121.30377735637495
708,-178.42587349456693
709,-124.71600394142727
710,-116.86343550438572
711,-148.25739282281836
712,-187.02483581445685
713,-104.32274679948894
714,-143.27160656494232
715,-128.2453250590303
716,-122.27962037964657
717,-159.29468595227752
718,-182.06571552236684
719,-173.5623188856705
720,-134.6127382895732
721,-162.0360496592677
722,17.098942583096132
723,-175.20677819324206
724,-181.92674372630256
725,-170.8614141451984
726,-125.62945749186804
727,-116.76361385629843
728,-145.6208749512094
729,-137.30218508692042
730,42.239194510742266
731,-160.58598060667202
732,-140.39263089334182
733,-160.9098635119944
734,-159.40252178952062
735,-150.46645221130376
736,-134.46105939156894
737,-152.08815534070283
738,-137.76981876068322
739,-123.10669530454986
740,-145.43923250116882
741,-141.81600058830617
742,-156.90312811615507
743,-142.7697759428409
744,-163.28673529474412
745,-165.27768845000924
746,-118.17605963865762
747,-158.47562338753156
748,-127.51742488688816
749,-137.77427112529085
750,-150.83822615412734
751,-168.28900888920163
752,-119.39224815308057
753,-179.2461957105857
754,-6.883042832955759
755,-110.17688816005189
756,-123.47055562950477
757,-197.09263968629963
758,-158.1314559965485
759,-142.36345282892535
760,-138.68000016369115
761,-224.691979781834
762,-137.2546421951381
763,-177.40335206975283
764,-136.20348797650118
765,-138.88004905983234
766,-130.24336026593875
767,-108.93052953391675
768,-132.7529671786439
769,-153.533073517049
770,-124.87564169641874
771,-147.33859040542322
772,-161.31433298428334
773,-120.0221863649513
774,-120.21593679309174
775,-164.83884681168422
776,10.171223388353646
777,-117.37750067580438
778,-133.04874025397962
779,-154.2890519498797
780,-142.0664391411085
781,-150.71680570906892
782,-134.45587392854037
783,-136.79275526293515
784,-138.24383504019892
785,-138.40053528912722
786,-132.7337381131552
787,-100.0
788,-100.0
789,-121.81425876101929
790,-179.14536369736976
791,-114.178216894717
792,-149.1247056353808
793,-134.2763911642522
794,-166.4131512859857
795,-146.89233724314846
796,-140.11905896293186
797,-132.25565608352397
798,-140.11097622558748
799,-180.34078784207173
800,-150.95488797316978
801,-151.87709191294118
802,-131.10563649492545
803,-132.29269902915712
804,-180.46612710523448
805,-145.86985540194314
806,-143.18731086824278
807,-171.05451489786594
808,-139.6123521357994
809,-130.0676624586816
810,21.312764367699046
811,-145.67890911046194
812,-208.73319764053707
813,-126.58661923954512
814,5.450512679682106
815,-154.2232889182235
816,-100.0
817,-147.05240426158497
818,-158.67918477380692
819,-153.16895003631674
820,-167.9178642804108
821,-172.27385069901084
822,6.386559204302699
823,-149.94771794458737
824,-160.55290593302243
825,-139.06280536735414
826,-129.75472624838596
827,-160.45069583847487
828,-148.66174712130461
829,-140.10928023486585
830,-135.97587030871193
831,-147.8047295114907
832,-160.72512671435118
833,44.219413226052495
834,-156.68185844385687
835,-134.6878091346452
836,-149.30698182520456
837,-149.5525406392269
838,-174.23254066732684
839,-111.98612785264814
840,-143.75668232471182
841,-123.42590692904805
842,-135.7142626674423
843,-188.58520271231987
844,-151.95593746779366
845,-124.62526706067145
846,-159.8519962046982
847,-153.6052823162874
848,-135.44055889745601
849,-185.7228109590922
850,-160.40737090582212
851,-119.13696326613497
852,-184.2951726734965
853,-143.60205180315512
854,-167.4669263591563
855,-176.32148398050094
856,-137.99215153228462
857,-156.93756825202746
858,-155.95003855559997
859,-170.67595348816127
860,-176.3283686279047
861,-149.10573315767738
862,-120.17665719767032
863,-180.42488974126115
864,-146.60807915914367
865,-163.2880644983333
866,-144.51692493677297
867,-66.20332071257648
868,-130.60245926873768
869,-167.2934361419713
870,-110.01353558120036
871,-130.52549935243098
872,29.334743392319737
873,-155.77193327770726
874,-121.96038308274187
875,-168.2707421245329
876,-187.82120775229043
877,-144.1395633510305
878,-148.12687563746982
879,-204.76324953219176
880,-24.360732667455167
881,-155.24771768281335
882,-129.75018248993254
883,-144.45963552109197
884,-180.3258008394434
885,-141.68225001437173
886,-156.44611260611427
887,-144.53971201751062
888,-145.3966694056855
889,-149.0081789339038
890,-129.84036823425765
891,-7.649958034946771
892,28.65186993755797
893,-147.66971164210588
894,-159.6385259646547
895,-124.0585041059822
896,-141.1460541303733
897,-129.58868434947914
898,-156.07172403256897
899,-4.951535455666672
900,-164.76714460573152
901,-100.0
902,-152.55553059741578
903,-0.682907553879943
904,-127.78141339084686
905,-173.8291673274959
906,-100.0
907,0.0
908,-138.41603433925383
909,35.726701611520284
910,-172.49346227171267
911,-164.8760674047649
912,-151.20053127552677
913,-249.98161205977618
914,-164.2062909082418
915,-115.3561579596757
916,-122.05121407320755
917,-148.78666024558237
918,-153.12626326932542
919,-110.38510837305638
920,-158.4015962524743
921,-122.44387894893737
922,27.44894615107035
923,-142.98233604820115
924,-145.6091940891309
925,-190.46276166327823
926,31.76898009294352
927,-145.3723532936615
928,-159.67138770624302
929,-154.0180589300317
930,-147.68337361267456
931,-132.08784631667976
932,-116.8233081667782
933,-149.13289988509334
934,-198.28658632516422
935,-127.724670411782
936,-100.0
937,-137.86182718331463
938,-146.48397292749274
939,-153.62883104547086
940,-125.10601357272384
941,-138.94213993600246
942,-132.64565711696613
943,-133.15970098480003
944,-163.85905550180587
945,-128.6226256614767
946,22.075329028949138
947,-127.78697826816392
948,-132.61874936423357
949,-100.0
950,-147.8200232509784
951,-135.08301499819797
952,38.94622266177396
953,-176.75979002541862
954,-198.74183627214592
955,-144.79062186599435
956,-157.57417165574958
957,-142.6993202284046
958,-145.401356413143
959,-100.0
960,-168.20739732483486
961,-163.8973820877806
962,-143.29198681187694
963,-120.24698400682504
964,-74.4242510485931
965,-165.123769996017
966,-166.04628025143398
967,-148.04926596968406
968,36.17832022821298
969,-180.3973067496584
970,-199.07077119432319
971,-126.14032198591792
972,-188.45977154883872
973,-125.2810230056233
974,-154.0126601880507
975,-180.12336905772622
976,-166.5867922172074
977,-141.20552524597804
978,-125.99410142641327
979,-166.52595826700568
980,-166.56185705973263
981,-156.66235064554337
982,-145.7158165553487
983,-130.63825967987506
984,-168.68961998028564
985,-57.48935479175349
986,-170.98102379417085
987,-123.34652174885483
988,-100.0
989,-100.0
990,0.0
991,-136.7350030255526
992,-145.67224772657354
993,-122.14326293212491
994,-195.8518743892051
995,-100.0
996,-126.00826285178255
997,-119.7150472936635
998,-140.19027641527921
999,-124.26049268002443
1000,-164.0113480795209
1001,-122.32325823593024
1002,-145.8651221253659
1003,-138.971807216708
1004,-147.03458640450398
1005,-136.09228281931559
1006,-135.27881113353956
1007,-172.7347639996549
1008,-123.09859167979675
1009,-100.0
1010,-154.83811782134364
1011,-122.56044600088403
1012,-139.223994910388
1013,-155.89788699823401
1014,-143.70376880654433
1015,-135.4660955182941
1016,-239.62761420210634
1017,-137.72676395842547
1018,-124.94989728020957
1019,-178.7009891867067
1020,-163.55399884380714
1021,-113.78015834704746
1022,-137.8447143581043
1023,-125.49235959922535
1024,-168.71833580475078
1025,-172.31754978328306
1026,-133.96189258425431
1027,-125.8768431919391
1028,-140.3725197919427
1029,-165.94700912979212
1030,-129.7401400594503
1031,-151.45049962266395
1032,-146.6403742703885
1033,-100.0
1034,-148.82388685299756
1035,-140.95066964809158
1036,-186.4831480202759
1037,-155.77230132478144
1038,-133.74273757111132
1039,-130.68062212966396
1040,-153.48080168648562
1041,-100.0
1042,-100.0
1043,-100.0
1044,-100.0
1045,-100.0
1046,-100.0
1047,-137.85974306067342
1048,-190.30614585039604
1049,-144.35369417173197
1050,-124.54811341210544
1051,-142.68373667135666
1052,-153.9387196095189
1053,-149.25738446449188
1054,-165.02016893147282
1055,-155.58963576064593
1056,-153.00620524223865
1057,-158.76686732214023
1058,-189.97687139948877
1059,-168.831660132631
1060,-124.50587927256188
1061,-168.9749006755493
